image,mask
/home/kiran_shahi/dissertation/dataset/image/laptop_a0251_outdoor/laptop_a0251_outdoor_0006.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0251_outdoor/laptop_a0251_outdoor_0006.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0251_outdoor/laptop_a0251_outdoor_0012.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0251_outdoor/laptop_a0251_outdoor_0012.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0251_outdoor/laptop_a0251_outdoor_0018.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0251_outdoor/laptop_a0251_outdoor_0018.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0251_outdoor/laptop_a0251_outdoor_0024.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0251_outdoor/laptop_a0251_outdoor_0024.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0251_outdoor/laptop_a0251_outdoor_0030.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0251_outdoor/laptop_a0251_outdoor_0030.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0251_outdoor/laptop_a0251_outdoor_0036.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0251_outdoor/laptop_a0251_outdoor_0036.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0251_outdoor/laptop_a0251_outdoor_0042.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0251_outdoor/laptop_a0251_outdoor_0042.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0251_outdoor/laptop_a0251_outdoor_0048.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0251_outdoor/laptop_a0251_outdoor_0048.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0251_outdoor/laptop_a0251_outdoor_0054.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0251_outdoor/laptop_a0251_outdoor_0054.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0251_outdoor/laptop_a0251_outdoor_0060.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0251_outdoor/laptop_a0251_outdoor_0060.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0251_outdoor/laptop_a0251_outdoor_0066.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0251_outdoor/laptop_a0251_outdoor_0066.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0251_outdoor/laptop_a0251_outdoor_0072.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0251_outdoor/laptop_a0251_outdoor_0072.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0251_outdoor/laptop_a0251_outdoor_0078.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0251_outdoor/laptop_a0251_outdoor_0078.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0251_outdoor/laptop_a0251_outdoor_0084.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0251_outdoor/laptop_a0251_outdoor_0084.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0251_outdoor/laptop_a0251_outdoor_0090.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0251_outdoor/laptop_a0251_outdoor_0090.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0251_outdoor/laptop_a0251_outdoor_0096.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0251_outdoor/laptop_a0251_outdoor_0096.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0251_outdoor/laptop_a0251_outdoor_0102.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0251_outdoor/laptop_a0251_outdoor_0102.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0251_outdoor/laptop_a0251_outdoor_0108.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0251_outdoor/laptop_a0251_outdoor_0108.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0251_outdoor/laptop_a0251_outdoor_0114.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0251_outdoor/laptop_a0251_outdoor_0114.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0251_outdoor/laptop_a0251_outdoor_0120.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0251_outdoor/laptop_a0251_outdoor_0120.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0251_outdoor/laptop_a0251_outdoor_0126.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0251_outdoor/laptop_a0251_outdoor_0126.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0251_outdoor/laptop_a0251_outdoor_0132.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0251_outdoor/laptop_a0251_outdoor_0132.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0251_outdoor/laptop_a0251_outdoor_0138.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0251_outdoor/laptop_a0251_outdoor_0138.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0251_outdoor/laptop_a0251_outdoor_0144.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0251_outdoor/laptop_a0251_outdoor_0144.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0251_outdoor/laptop_a0251_outdoor_0150.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0251_outdoor/laptop_a0251_outdoor_0150.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0251_outdoor/laptop_a0251_outdoor_0156.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0251_outdoor/laptop_a0251_outdoor_0156.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0251_outdoor/laptop_a0251_outdoor_0162.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0251_outdoor/laptop_a0251_outdoor_0162.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0251_outdoor/laptop_a0251_outdoor_0168.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0251_outdoor/laptop_a0251_outdoor_0168.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0251_outdoor/laptop_a0251_outdoor_0174.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0251_outdoor/laptop_a0251_outdoor_0174.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0251_outdoor/laptop_a0251_outdoor_0180.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0251_outdoor/laptop_a0251_outdoor_0180.png
/home/kiran_shahi/dissertation/dataset/image/0329/00000.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0329/00000.jpg
/home/kiran_shahi/dissertation/dataset/image/0329/00001.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0329/00001.jpg
/home/kiran_shahi/dissertation/dataset/image/0329/00002.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0329/00002.jpg
/home/kiran_shahi/dissertation/dataset/image/0329/00003.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0329/00003.jpg
/home/kiran_shahi/dissertation/dataset/image/0329/00004.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0329/00004.jpg
/home/kiran_shahi/dissertation/dataset/image/0329/00005.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0329/00005.jpg
/home/kiran_shahi/dissertation/dataset/image/0329/00006.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0329/00006.jpg
/home/kiran_shahi/dissertation/dataset/image/0329/00007.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0329/00007.jpg
/home/kiran_shahi/dissertation/dataset/image/0329/00008.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0329/00008.jpg
/home/kiran_shahi/dissertation/dataset/image/0329/00009.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0329/00009.jpg
/home/kiran_shahi/dissertation/dataset/image/0329/00010.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0329/00010.jpg
/home/kiran_shahi/dissertation/dataset/image/0329/00011.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0329/00011.jpg
/home/kiran_shahi/dissertation/dataset/image/0329/00012.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0329/00012.jpg
/home/kiran_shahi/dissertation/dataset/image/0329/00013.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0329/00013.jpg
/home/kiran_shahi/dissertation/dataset/image/0329/00014.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0329/00014.jpg
/home/kiran_shahi/dissertation/dataset/image/0329/00015.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0329/00015.jpg
/home/kiran_shahi/dissertation/dataset/image/0329/00016.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0329/00016.jpg
/home/kiran_shahi/dissertation/dataset/image/0329/00017.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0329/00017.jpg
/home/kiran_shahi/dissertation/dataset/image/0329/00018.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0329/00018.jpg
/home/kiran_shahi/dissertation/dataset/image/0329/00019.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0329/00019.jpg
/home/kiran_shahi/dissertation/dataset/image/0329/00020.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0329/00020.jpg
/home/kiran_shahi/dissertation/dataset/image/0329/00021.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0329/00021.jpg
/home/kiran_shahi/dissertation/dataset/image/0329/00022.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0329/00022.jpg
/home/kiran_shahi/dissertation/dataset/image/0329/00023.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0329/00023.jpg
/home/kiran_shahi/dissertation/dataset/image/0329/00024.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0329/00024.jpg
/home/kiran_shahi/dissertation/dataset/image/0329/00025.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0329/00025.jpg
/home/kiran_shahi/dissertation/dataset/image/0329/00026.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0329/00026.jpg
/home/kiran_shahi/dissertation/dataset/image/0329/00027.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0329/00027.jpg
/home/kiran_shahi/dissertation/dataset/image/0329/00028.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0329/00028.jpg
/home/kiran_shahi/dissertation/dataset/image/0329/00029.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0329/00029.jpg
/home/kiran_shahi/dissertation/dataset/image/laptop_a0017_indoor/laptop_a0017_indoor_0006.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0017_indoor/laptop_a0017_indoor_0006.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0017_indoor/laptop_a0017_indoor_0012.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0017_indoor/laptop_a0017_indoor_0012.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0017_indoor/laptop_a0017_indoor_0018.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0017_indoor/laptop_a0017_indoor_0018.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0017_indoor/laptop_a0017_indoor_0024.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0017_indoor/laptop_a0017_indoor_0024.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0017_indoor/laptop_a0017_indoor_0030.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0017_indoor/laptop_a0017_indoor_0030.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0017_indoor/laptop_a0017_indoor_0036.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0017_indoor/laptop_a0017_indoor_0036.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0017_indoor/laptop_a0017_indoor_0042.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0017_indoor/laptop_a0017_indoor_0042.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0017_indoor/laptop_a0017_indoor_0048.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0017_indoor/laptop_a0017_indoor_0048.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0017_indoor/laptop_a0017_indoor_0054.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0017_indoor/laptop_a0017_indoor_0054.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0017_indoor/laptop_a0017_indoor_0060.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0017_indoor/laptop_a0017_indoor_0060.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0017_indoor/laptop_a0017_indoor_0066.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0017_indoor/laptop_a0017_indoor_0066.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0017_indoor/laptop_a0017_indoor_0072.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0017_indoor/laptop_a0017_indoor_0072.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0017_indoor/laptop_a0017_indoor_0078.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0017_indoor/laptop_a0017_indoor_0078.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0017_indoor/laptop_a0017_indoor_0084.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0017_indoor/laptop_a0017_indoor_0084.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0017_indoor/laptop_a0017_indoor_0090.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0017_indoor/laptop_a0017_indoor_0090.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0017_indoor/laptop_a0017_indoor_0096.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0017_indoor/laptop_a0017_indoor_0096.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0017_indoor/laptop_a0017_indoor_0102.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0017_indoor/laptop_a0017_indoor_0102.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0017_indoor/laptop_a0017_indoor_0108.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0017_indoor/laptop_a0017_indoor_0108.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0017_indoor/laptop_a0017_indoor_0114.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0017_indoor/laptop_a0017_indoor_0114.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0017_indoor/laptop_a0017_indoor_0120.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0017_indoor/laptop_a0017_indoor_0120.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0017_indoor/laptop_a0017_indoor_0126.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0017_indoor/laptop_a0017_indoor_0126.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0017_indoor/laptop_a0017_indoor_0132.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0017_indoor/laptop_a0017_indoor_0132.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0017_indoor/laptop_a0017_indoor_0138.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0017_indoor/laptop_a0017_indoor_0138.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0017_indoor/laptop_a0017_indoor_0144.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0017_indoor/laptop_a0017_indoor_0144.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0017_indoor/laptop_a0017_indoor_0150.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0017_indoor/laptop_a0017_indoor_0150.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0017_indoor/laptop_a0017_indoor_0156.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0017_indoor/laptop_a0017_indoor_0156.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0017_indoor/laptop_a0017_indoor_0162.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0017_indoor/laptop_a0017_indoor_0162.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0017_indoor/laptop_a0017_indoor_0168.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0017_indoor/laptop_a0017_indoor_0168.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0017_indoor/laptop_a0017_indoor_0174.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0017_indoor/laptop_a0017_indoor_0174.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0017_indoor/laptop_a0017_indoor_0180.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0017_indoor/laptop_a0017_indoor_0180.png
/home/kiran_shahi/dissertation/dataset/image/0150/00000.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0150/00000.jpg
/home/kiran_shahi/dissertation/dataset/image/0150/00001.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0150/00001.jpg
/home/kiran_shahi/dissertation/dataset/image/0150/00002.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0150/00002.jpg
/home/kiran_shahi/dissertation/dataset/image/0150/00003.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0150/00003.jpg
/home/kiran_shahi/dissertation/dataset/image/0150/00004.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0150/00004.jpg
/home/kiran_shahi/dissertation/dataset/image/0150/00005.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0150/00005.jpg
/home/kiran_shahi/dissertation/dataset/image/0150/00006.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0150/00006.jpg
/home/kiran_shahi/dissertation/dataset/image/0150/00007.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0150/00007.jpg
/home/kiran_shahi/dissertation/dataset/image/0150/00008.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0150/00008.jpg
/home/kiran_shahi/dissertation/dataset/image/0150/00009.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0150/00009.jpg
/home/kiran_shahi/dissertation/dataset/image/0150/00010.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0150/00010.jpg
/home/kiran_shahi/dissertation/dataset/image/0150/00011.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0150/00011.jpg
/home/kiran_shahi/dissertation/dataset/image/0150/00012.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0150/00012.jpg
/home/kiran_shahi/dissertation/dataset/image/0150/00013.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0150/00013.jpg
/home/kiran_shahi/dissertation/dataset/image/0150/00014.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0150/00014.jpg
/home/kiran_shahi/dissertation/dataset/image/0150/00015.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0150/00015.jpg
/home/kiran_shahi/dissertation/dataset/image/0150/00016.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0150/00016.jpg
/home/kiran_shahi/dissertation/dataset/image/0150/00017.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0150/00017.jpg
/home/kiran_shahi/dissertation/dataset/image/0150/00018.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0150/00018.jpg
/home/kiran_shahi/dissertation/dataset/image/0150/00019.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0150/00019.jpg
/home/kiran_shahi/dissertation/dataset/image/0150/00020.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0150/00020.jpg
/home/kiran_shahi/dissertation/dataset/image/0150/00021.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0150/00021.jpg
/home/kiran_shahi/dissertation/dataset/image/0150/00022.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0150/00022.jpg
/home/kiran_shahi/dissertation/dataset/image/0150/00023.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0150/00023.jpg
/home/kiran_shahi/dissertation/dataset/image/0150/00024.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0150/00024.jpg
/home/kiran_shahi/dissertation/dataset/image/0150/00025.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0150/00025.jpg
/home/kiran_shahi/dissertation/dataset/image/0150/00026.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0150/00026.jpg
/home/kiran_shahi/dissertation/dataset/image/0150/00027.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0150/00027.jpg
/home/kiran_shahi/dissertation/dataset/image/0150/00028.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0150/00028.jpg
/home/kiran_shahi/dissertation/dataset/image/0150/00029.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0150/00029.jpg
/home/kiran_shahi/dissertation/dataset/image/0274/00000.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0274/00000.jpg
/home/kiran_shahi/dissertation/dataset/image/0274/00001.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0274/00001.jpg
/home/kiran_shahi/dissertation/dataset/image/0274/00002.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0274/00002.jpg
/home/kiran_shahi/dissertation/dataset/image/0274/00003.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0274/00003.jpg
/home/kiran_shahi/dissertation/dataset/image/0274/00004.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0274/00004.jpg
/home/kiran_shahi/dissertation/dataset/image/0274/00005.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0274/00005.jpg
/home/kiran_shahi/dissertation/dataset/image/0274/00006.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0274/00006.jpg
/home/kiran_shahi/dissertation/dataset/image/0274/00007.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0274/00007.jpg
/home/kiran_shahi/dissertation/dataset/image/0274/00008.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0274/00008.jpg
/home/kiran_shahi/dissertation/dataset/image/0274/00009.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0274/00009.jpg
/home/kiran_shahi/dissertation/dataset/image/0274/00010.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0274/00010.jpg
/home/kiran_shahi/dissertation/dataset/image/0274/00011.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0274/00011.jpg
/home/kiran_shahi/dissertation/dataset/image/0274/00012.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0274/00012.jpg
/home/kiran_shahi/dissertation/dataset/image/0274/00013.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0274/00013.jpg
/home/kiran_shahi/dissertation/dataset/image/0274/00014.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0274/00014.jpg
/home/kiran_shahi/dissertation/dataset/image/0274/00015.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0274/00015.jpg
/home/kiran_shahi/dissertation/dataset/image/0274/00016.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0274/00016.jpg
/home/kiran_shahi/dissertation/dataset/image/0274/00017.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0274/00017.jpg
/home/kiran_shahi/dissertation/dataset/image/0274/00018.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0274/00018.jpg
/home/kiran_shahi/dissertation/dataset/image/0274/00019.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0274/00019.jpg
/home/kiran_shahi/dissertation/dataset/image/0274/00020.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0274/00020.jpg
/home/kiran_shahi/dissertation/dataset/image/0274/00021.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0274/00021.jpg
/home/kiran_shahi/dissertation/dataset/image/0274/00022.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0274/00022.jpg
/home/kiran_shahi/dissertation/dataset/image/0274/00023.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0274/00023.jpg
/home/kiran_shahi/dissertation/dataset/image/0274/00024.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0274/00024.jpg
/home/kiran_shahi/dissertation/dataset/image/0274/00025.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0274/00025.jpg
/home/kiran_shahi/dissertation/dataset/image/0274/00026.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0274/00026.jpg
/home/kiran_shahi/dissertation/dataset/image/0274/00027.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0274/00027.jpg
/home/kiran_shahi/dissertation/dataset/image/0274/00028.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0274/00028.jpg
/home/kiran_shahi/dissertation/dataset/image/0274/00029.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0274/00029.jpg
/home/kiran_shahi/dissertation/dataset/image/0031/00000.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0031/00000.jpg
/home/kiran_shahi/dissertation/dataset/image/0031/00001.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0031/00001.jpg
/home/kiran_shahi/dissertation/dataset/image/0031/00002.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0031/00002.jpg
/home/kiran_shahi/dissertation/dataset/image/0031/00003.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0031/00003.jpg
/home/kiran_shahi/dissertation/dataset/image/0031/00004.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0031/00004.jpg
/home/kiran_shahi/dissertation/dataset/image/0031/00005.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0031/00005.jpg
/home/kiran_shahi/dissertation/dataset/image/0031/00006.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0031/00006.jpg
/home/kiran_shahi/dissertation/dataset/image/0031/00007.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0031/00007.jpg
/home/kiran_shahi/dissertation/dataset/image/0031/00008.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0031/00008.jpg
/home/kiran_shahi/dissertation/dataset/image/0031/00009.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0031/00009.jpg
/home/kiran_shahi/dissertation/dataset/image/0031/00010.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0031/00010.jpg
/home/kiran_shahi/dissertation/dataset/image/0031/00011.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0031/00011.jpg
/home/kiran_shahi/dissertation/dataset/image/0031/00012.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0031/00012.jpg
/home/kiran_shahi/dissertation/dataset/image/0031/00013.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0031/00013.jpg
/home/kiran_shahi/dissertation/dataset/image/0031/00014.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0031/00014.jpg
/home/kiran_shahi/dissertation/dataset/image/0031/00015.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0031/00015.jpg
/home/kiran_shahi/dissertation/dataset/image/0031/00016.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0031/00016.jpg
/home/kiran_shahi/dissertation/dataset/image/0031/00017.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0031/00017.jpg
/home/kiran_shahi/dissertation/dataset/image/0031/00018.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0031/00018.jpg
/home/kiran_shahi/dissertation/dataset/image/0031/00019.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0031/00019.jpg
/home/kiran_shahi/dissertation/dataset/image/0031/00020.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0031/00020.jpg
/home/kiran_shahi/dissertation/dataset/image/0031/00021.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0031/00021.jpg
/home/kiran_shahi/dissertation/dataset/image/0031/00022.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0031/00022.jpg
